"Data Source","World Development Indicators",

"Last Updated Date","2023-10-26",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Turks and Caicos Islands","TCA","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.9","3.9","3.9","3.9","3.7","3.7","3.6","3.8","3.8","3.8","3.8","3.9","3.9","3.8","3.7","3.5","3.5","3.6","3.4","3.3","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.1902014629115","9.77441140697017","8.77524473793312","9.00378414691984","9.29240015080712","8.96610223524736","8.45204100296133","7.86712324572204","7.4261040600151","7.07496539663852","6.63062571653043","6.21655717855605","5.69939175353935","5.41187455842775","5.19491076135265","4.97288622975473","4.90366276729019","4.89459876853326","4.88969355727515","4.82234959982973","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.61115720233894","9.29287308178078","9.40797995688972","9.20012366580818","8.96620537244551","8.94526503998218","8.39227391542716","8.07001404540944","7.93547336726997","7.65968031233221","7.4929818050933","7.15599817466836","6.99364137589971","6.77953273558477","6.76678519280747","6.54032473425381","6.30115280061336","5.86043303415357","5.76123556232815","5.51556412245345","","","",
"Togo","TGO","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.3","5.4","5.5","5.6","5.6","5.6","5.7","5.6","5.4","5.2","5.1","5.1","5","4.9","4.8","4.6","4.3","4","3.9","3.9","","","",
"Thailand","THA","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.4","6.3","6.1","5.5","4.8","4.2","4.1","4","3.8","3.7","3.6","3.4","3.3","3.1","3.1","3","3","3","3","2.9","","","",
"Tajikistan","TJK","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3","2.3","2.2","2.1","2.2","2.2","2.2","2.3","2.3","2.4","2.5","2.6","2.7","2.7","2.8","2.9","3.1","3","2.9","2.8","","","",
"Turkmenistan","TKM","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.2","4.6","5.2","4.9","5.4","5.5","6","5.2","4.8","4.4","4","3.9","3.6","3.8","3.3","3.2","3","2.8","2.7","2.7","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.20890799730432","2.39141780324263","2.48115170434972","2.39146455718342","2.35039449438214","2.39669751279326","2.36163061179727","2.4516435214749","2.4829298989582","2.52514538066258","2.51301796760057","2.55904133573111","2.55973303128571","2.52681645004243","2.57374451211999","2.69416681377056","2.55220237008273","2.70197623896603","2.70905001033352","2.64586251540008","","","",
"Timor-Leste","TLS","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.7","2.4","2.4","2","2.1","1.8","1.7","1.6","2.1","1.9","2","2","2","2","2","2","2","2","2","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.03928960800264","3.98940907697537","3.89734633452533","3.73571462992674","3.63719450260561","3.49664147387743","3.37047322398444","3.36795440486341","3.27048130225219","3.20926253111336","3.19648833372193","3.1429126768026","3.09720011746322","2.95657783433449","2.85851236468834","2.78449921488532","2.70147264025082","2.61808730105941","2.59025343564009","2.52096247226681","","","",
"Tonga","TON","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.1","3.1","2.9","2.9","2.8","2.8","2.7","2.8","2.8","2.8","3","3","3","3","3.1","3.1","2.9","2.9","2.8","2.6","","","",
"South Asia (IDA & IBRD)","TSA","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.4359558010082","12.9862028293615","12.2982512610517","11.5445440483421","11.2104560288453","11.3911518472004","11.1087548889762","10.6354611173339","10.3808406682764","10.2207731433716","10.6011096921361","10.437049300433","9.98097026500508","9.65925745381809","9.02216751481359","8.89151702239802","8.72946263819932","8.63509519427481","8.98645982559674","9.05052046425867","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.9903518253519","4.85680459347014","4.80004385037093","4.75263331843648","4.67448402402497","4.59064811208984","4.5744248230219","4.54166300915625","4.6106277979516","4.5521287437943","4.36873960851805","4.13382350844737","3.91731480393518","3.78931323874706","3.68029449532011","3.575802285399","3.50243043712037","3.38915509942293","3.3345523105635","3.31953058638778","","","",
"Trinidad and Tobago","TTO","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.7","6.8","5.7","5.3","4.8","4.9","4.6","3.9","4.9","4.3","4.8","4.1","4.9","4.6","4.4","4.3","4.2","4.1","3.7","3.6","","","",
"Tunisia","TUN","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6","2.6","2.6","2.6","2.6","2.5","2.5","2.4","2.3","2.3","2.2","2.1","2.1","2.1","2","2","1.9","1.9","1.9","1.9","","","",
"Turkiye","TUR","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.8","1.7","1.6","1.6","1.6","1.5","1.5","1.4","1.3","1.3","1.3","1.2","1.2","1.2","1.3","1.3","1.3","1.3","1.2","1.2","","","",
"Tuvalu","TUV","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.1","4.6","4","3.7","3.4","3.1","3","3.2","3.6","3.3","2.9","2.9","2.4","2.2","2","2","2.1","2","1.9","2","","","",
"Uganda","UGA","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.5","4.3","4.1","4","4","4.3","4.3","3.4","2.9","2.8","2.6","2.5","2","1.7","1.6","1.7","1.8","1.6","1.6","1.7","","","",
"Ukraine","UKR","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4","10.6","10.3","10","9.6","9.5","8.9","8.9","8.8","8","7.7","7.2","7.3","7.2","7.4","6.7","6.6","6.3","6.5","6.5","","","",
"Upper middle income","UMC","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.1250803696626","9.08808325319799","8.37863598283269","8.51796805364634","8.69078641468245","8.43694670035349","7.94361428573882","7.48003908825854","7.16456139309532","6.86605422917784","6.49649344095125","6.11835206027419","5.68874474215863","5.42003741748937","5.27631047798275","5.10788961763958","4.99785432848912","4.96453538695677","4.93901198920526","4.82646946821075","","","",
"Uruguay","URY","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.6","6.3","8.4","7.1","6.4","6.7","7.8","8.1","6.6","5.9","7.2","7.4","7.1","7.2","7.9","7.7","9.6","8.6","8.6","8.9","","","",
"United States","USA","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.5","4.7","5","5","5.4","5.2","5.4","5.5","5.6","5.7","5.8","6","6.1","6.2","6.5","6.8","7","7.1","7.2","7.5","","","",
"Uzbekistan","UZB","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.3","4.5","4.5","4.4","4.2","4.3","4.4","4.4","4.5","4.4","4.5","5","5.4","5.4","5.4","5.7","5.7","5.3","5.1","4.8","","","",
"St. Vincent and the Grenadines","VCT","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","1.1","1.3","1.1","1.2","2.2","1.3","1.1","0.5","0.6","0.6","2.1","4","1","0.5","0.8","0.7","0","0.6","0.6","","","",
"Venezuela, RB","VEN","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5","1.7","1.8","1.7","1.5","1.4","1.2","1.2","1.1","1.1","1","0.9","0.9","0.8","0.7","0.8","0.8","0.7","0.7","0.7","","","",
"British Virgin Islands","VGB","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.7","4.6","4.5","4.4","4.4","4.4","4.3","4.3","4.3","4.2","4.2","4.3","4.3","4.4","4.5","4.5","4.6","4.6","4.6","4.7","","","",
"Vanuatu","VUT","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.3","8.1","8.3","8.2","7.8","7.5","8.2","8","7.9","8.5","8.3","7.9","8.1","8","7.6","7.7","7.5","7.5","7.6","7.6","","","",
"World","WLD","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.12541650559857","8.56055232626434","8.16103452854473","8.04582538820078","8.01137568206897","7.93534380088","7.63707555216553","7.37333955993831","7.19260645068642","7.04823223710355","6.97055108431484","6.76984917527312","6.44111431519886","6.24568300887514","5.99770140282845","5.8750723965642","5.72988743041289","5.65960338284722","5.72567592054054","5.68301562989623","","","",
"Samoa","WSM","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.5","6.6","6.4","6.4","6.2","6.3","6.4","6.5","6.6","6","6.8","6.8","6.8","6.6","6.8","6.7","6.8","6.6","6.8","6.7","","","",
"Kosovo","XKX","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","5","4.8","4.8","4.9","4.8","4.7","4.7","4.8","4.8","4.6","4.6","4.6","4.6","4.5","4.3","4.4","4.4","4.7","4.6","","","",
"South Africa","ZAF","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.7","10.2","11.3","12.1","11.9","11.5","10.9","11.5","12.9","13","12.3","11","10.1","9.7","9.8","9.9","10.1","10","9.7","9.8","","","",
"Zambia","ZMB","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.4","8.6","8.1","7.3","7.6","7.3","6.9","5.6","4.8","4.9","5.4","5.3","5","4.8","4.4","3.8","3.6","3.5","3.1","2.7","","","",
"Zimbabwe","ZWE","Suicide mortality rate, female (per 100,000 female population)","SH.STA.SUIC.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4","11.3","11.4","11.4","12.7","11.9","14.1","16.9","19.4","20.1","17.2","15.2","14.3","14.5","14.3","12.6","11.6","9.6","8.7","8.8","","","",
